### Protein	3DFI name	plDDT score	AlphaFold ranked name	AlphaFold unranked name
ECU10_0500	ECU10_0500-m4.pdb	81.18198977628924	ranked_3.pdb	unrelaxed_model_3.pdb
ECU10_0500	ECU10_0500-m5.pdb	80.8901858156639	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0510	ECU10_0510-m1.pdb	95.2882473924871	ranked_0.pdb	unrelaxed_model_2.pdb
ECU10_0510	ECU10_0510-m2.pdb	94.7488282030384	ranked_1.pdb	unrelaxed_model_1.pdb
ECU10_0510	ECU10_0510-m3.pdb	94.71311132810716	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0510	ECU10_0510-m4.pdb	94.70435086603761	ranked_3.pdb	unrelaxed_model_4.pdb
ECU10_0510	ECU10_0510-m5.pdb	94.31616815830743	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0520	ECU10_0520-m1.pdb	78.84861433216409	ranked_0.pdb	unrelaxed_model_4.pdb
ECU10_0520	ECU10_0520-m2.pdb	77.63476944387406	ranked_1.pdb	unrelaxed_model_3.pdb
ECU10_0520	ECU10_0520-m3.pdb	77.36973256583664	ranked_2.pdb	unrelaxed_model_1.pdb
ECU10_0520	ECU10_0520-m4.pdb	76.62170388417601	ranked_3.pdb	unrelaxed_model_2.pdb
ECU10_0520	ECU10_0520-m5.pdb	76.26748742941797	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0530	ECU10_0530-m1.pdb	86.3840008762637	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0530	ECU10_0530-m2.pdb	86.10400722239982	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0530	ECU10_0530-m3.pdb	85.77668141667525	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0530	ECU10_0530-m4.pdb	85.62189381872625	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0530	ECU10_0530-m5.pdb	85.49390005707671	ranked_4.pdb	unrelaxed_model_4.pdb
ECU10_0540	ECU10_0540-m1.pdb	80.40199250785167	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0540	ECU10_0540-m2.pdb	79.48612875998859	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0540	ECU10_0540-m3.pdb	79.45086041421767	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0540	ECU10_0540-m4.pdb	78.16523811626472	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0540	ECU10_0540-m5.pdb	77.1210199637662	ranked_4.pdb	unrelaxed_model_3.pdb
ECU10_0550	ECU10_0550-m1.pdb	94.634354358983	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0550	ECU10_0550-m2.pdb	94.55648379021264	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0550	ECU10_0550-m3.pdb	93.89656560867242	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0550	ECU10_0550-m4.pdb	93.71167709275286	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0550	ECU10_0550-m5.pdb	93.32256860967873	ranked_4.pdb	unrelaxed_model_3.pdb
ECU10_0560	ECU10_0560-m1.pdb	91.2423215838765	ranked_0.pdb	unrelaxed_model_3.pdb
ECU10_0560	ECU10_0560-m2.pdb	91.17541541094269	ranked_1.pdb	unrelaxed_model_1.pdb
ECU10_0560	ECU10_0560-m3.pdb	90.72296045729216	ranked_2.pdb	unrelaxed_model_2.pdb
ECU10_0560	ECU10_0560-m4.pdb	89.28272200733831	ranked_3.pdb	unrelaxed_model_4.pdb
ECU10_0560	ECU10_0560-m5.pdb	88.45587136202404	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0570	ECU10_0570-m1.pdb	84.62849910913573	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0570	ECU10_0570-m2.pdb	82.7871864354195	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0570	ECU10_0570-m3.pdb	82.38466158314934	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0570	ECU10_0570-m4.pdb	81.52956613352428	ranked_3.pdb	unrelaxed_model_3.pdb
ECU10_0570	ECU10_0570-m5.pdb	80.17145912351472	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0580	ECU10_0580-m1.pdb	84.31875805047841	ranked_0.pdb	unrelaxed_model_3.pdb
ECU10_0580	ECU10_0580-m2.pdb	83.63345780080724	ranked_1.pdb	unrelaxed_model_1.pdb
ECU10_0580	ECU10_0580-m3.pdb	81.85315920876631	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0580	ECU10_0580-m4.pdb	81.06082874021021	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0580	ECU10_0580-m5.pdb	80.31205088016897	ranked_4.pdb	unrelaxed_model_2.pdb
ECU10_0590	ECU10_0590-m1.pdb	86.19999647870007	ranked_0.pdb	unrelaxed_model_4.pdb
ECU10_0590	ECU10_0590-m2.pdb	85.80298432158472	ranked_1.pdb	unrelaxed_model_3.pdb
ECU10_0590	ECU10_0590-m3.pdb	83.9125370079404	ranked_2.pdb	unrelaxed_model_1.pdb
ECU10_0590	ECU10_0590-m4.pdb	83.64665758397722	ranked_3.pdb	unrelaxed_model_2.pdb
ECU10_0590	ECU10_0590-m5.pdb	82.11075003628822	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0600	ECU10_0600-m1.pdb	86.01650093025498	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0600	ECU10_0600-m2.pdb	84.64050302951878	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0600	ECU10_0600-m3.pdb	84.26045077462284	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0600	ECU10_0600-m4.pdb	84.12908938621385	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0600	ECU10_0600-m5.pdb	84.08861064120951	ranked_4.pdb	unrelaxed_model_4.pdb
ECU10_0610	ECU10_0610-m1.pdb	91.02826001798915	ranked_0.pdb	unrelaxed_model_3.pdb
ECU10_0610	ECU10_0610-m2.pdb	90.65290459585945	ranked_1.pdb	unrelaxed_model_4.pdb
ECU10_0610	ECU10_0610-m3.pdb	90.3101091391685	ranked_2.pdb	unrelaxed_model_2.pdb
ECU10_0610	ECU10_0610-m4.pdb	89.84152855265235	ranked_3.pdb	unrelaxed_model_1.pdb
ECU10_0610	ECU10_0610-m5.pdb	88.31728035351719	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0620	ECU10_0620-m1.pdb	88.40055495974204	ranked_0.pdb	unrelaxed_model_2.pdb
ECU10_0620	ECU10_0620-m2.pdb	88.15848805335122	ranked_1.pdb	unrelaxed_model_3.pdb
ECU10_0620	ECU10_0620-m3.pdb	88.15506503337919	ranked_2.pdb	unrelaxed_model_1.pdb
ECU10_0620	ECU10_0620-m4.pdb	88.06535435292824	ranked_3.pdb	unrelaxed_model_4.pdb
ECU10_0620	ECU10_0620-m5.pdb	86.98562105813964	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0630	ECU10_0630-m1.pdb	89.16227660366872	ranked_0.pdb	unrelaxed_model_4.pdb
ECU10_0630	ECU10_0630-m2.pdb	88.55371492105017	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0630	ECU10_0630-m3.pdb	87.96216934092612	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0630	ECU10_0630-m4.pdb	87.85509151304282	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0630	ECU10_0630-m5.pdb	87.32377757320643	ranked_4.pdb	unrelaxed_model_1.pdb
ECU10_0650	ECU10_0650-m1.pdb	74.97676508046183	ranked_0.pdb	unrelaxed_model_3.pdb
ECU10_0650	ECU10_0650-m2.pdb	72.35019615219952	ranked_1.pdb	unrelaxed_model_4.pdb
ECU10_0650	ECU10_0650-m3.pdb	72.26053598762131	ranked_2.pdb	unrelaxed_model_2.pdb
ECU10_0650	ECU10_0650-m4.pdb	71.00008378494113	ranked_3.pdb	unrelaxed_model_1.pdb
ECU10_0650	ECU10_0650-m5.pdb	69.77533082922561	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0660	ECU10_0660-m1.pdb	88.24688718937412	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0660	ECU10_0660-m2.pdb	87.84560914355932	ranked_1.pdb	unrelaxed_model_4.pdb
ECU10_0660	ECU10_0660-m3.pdb	87.80763173038113	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0660	ECU10_0660-m4.pdb	87.69524768570349	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0660	ECU10_0660-m5.pdb	87.43238116464119	ranked_4.pdb	unrelaxed_model_2.pdb
ECU10_0670	ECU10_0670-m1.pdb	91.19770372793006	ranked_0.pdb	unrelaxed_model_4.pdb
ECU10_0670	ECU10_0670-m2.pdb	91.01641586322748	ranked_1.pdb	unrelaxed_model_3.pdb
ECU10_0670	ECU10_0670-m3.pdb	90.7307975306022	ranked_2.pdb	unrelaxed_model_1.pdb
ECU10_0670	ECU10_0670-m4.pdb	89.49379785439454	ranked_3.pdb	unrelaxed_model_2.pdb
ECU10_0670	ECU10_0670-m5.pdb	86.94451374245268	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0680	ECU10_0680-m1.pdb	77.3966425054925	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0680	ECU10_0680-m2.pdb	77.19987011382804	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0680	ECU10_0680-m3.pdb	76.99176896439232	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0680	ECU10_0680-m4.pdb	76.94615486320227	ranked_3.pdb	unrelaxed_model_4.pdb
ECU10_0680	ECU10_0680-m5.pdb	76.44516842762931	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0690	ECU10_0690-m1.pdb	86.7326958691237	ranked_0.pdb	unrelaxed_model_2.pdb
ECU10_0690	ECU10_0690-m2.pdb	85.79778967992738	ranked_1.pdb	unrelaxed_model_3.pdb
ECU10_0690	ECU10_0690-m3.pdb	85.6496969016974	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0690	ECU10_0690-m4.pdb	85.47469383001264	ranked_3.pdb	unrelaxed_model_1.pdb
ECU10_0690	ECU10_0690-m5.pdb	85.30996937200138	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0700	ECU10_0700-m1.pdb	87.55550744668626	ranked_0.pdb	unrelaxed_model_2.pdb
ECU10_0700	ECU10_0700-m2.pdb	87.18939694351668	ranked_1.pdb	unrelaxed_model_1.pdb
ECU10_0700	ECU10_0700-m3.pdb	86.36188872972033	ranked_2.pdb	unrelaxed_model_5.pdb
ECU10_0700	ECU10_0700-m4.pdb	84.31710273004076	ranked_3.pdb	unrelaxed_model_3.pdb
ECU10_0700	ECU10_0700-m5.pdb	82.22240746558634	ranked_4.pdb	unrelaxed_model_4.pdb
ECU10_0710	ECU10_0710-m1.pdb	82.48520784480367	ranked_0.pdb	unrelaxed_model_5.pdb
ECU10_0710	ECU10_0710-m2.pdb	82.42919289964412	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0710	ECU10_0710-m3.pdb	82.20741413732694	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0710	ECU10_0710-m4.pdb	81.93985157805967	ranked_3.pdb	unrelaxed_model_1.pdb
ECU10_0710	ECU10_0710-m5.pdb	81.87007976477076	ranked_4.pdb	unrelaxed_model_4.pdb
ECU10_0720	ECU10_0720-m1.pdb	87.28177505469772	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0720	ECU10_0720-m2.pdb	86.91698199133356	ranked_1.pdb	unrelaxed_model_3.pdb
ECU10_0720	ECU10_0720-m3.pdb	86.39516069843872	ranked_2.pdb	unrelaxed_model_2.pdb
ECU10_0720	ECU10_0720-m4.pdb	84.9035003955729	ranked_3.pdb	unrelaxed_model_4.pdb
ECU10_0720	ECU10_0720-m5.pdb	78.88078669577506	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0730	ECU10_0730-m1.pdb	91.36234419563812	ranked_0.pdb	unrelaxed_model_2.pdb
ECU10_0730	ECU10_0730-m2.pdb	91.23220532059068	ranked_1.pdb	unrelaxed_model_3.pdb
ECU10_0730	ECU10_0730-m3.pdb	91.06926990097857	ranked_2.pdb	unrelaxed_model_1.pdb
ECU10_0730	ECU10_0730-m4.pdb	89.78457506923218	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0730	ECU10_0730-m5.pdb	89.21641815371979	ranked_4.pdb	unrelaxed_model_4.pdb
ECU10_0740	ECU10_0740-m1.pdb	86.18081411882616	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0740	ECU10_0740-m2.pdb	85.82313408326353	ranked_1.pdb	unrelaxed_model_3.pdb
ECU10_0740	ECU10_0740-m3.pdb	85.62692514540936	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0740	ECU10_0740-m4.pdb	85.52774972486758	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0740	ECU10_0740-m5.pdb	85.36976678872203	ranked_4.pdb	unrelaxed_model_2.pdb
ECU10_0750	ECU10_0750-m1.pdb	97.28366920636256	ranked_0.pdb	unrelaxed_model_5.pdb
ECU10_0750	ECU10_0750-m2.pdb	97.05822598821246	ranked_1.pdb	unrelaxed_model_3.pdb
ECU10_0750	ECU10_0750-m3.pdb	96.21860390987239	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0750	ECU10_0750-m4.pdb	94.25400748574432	ranked_3.pdb	unrelaxed_model_2.pdb
ECU10_0750	ECU10_0750-m5.pdb	92.74154410335304	ranked_4.pdb	unrelaxed_model_1.pdb
ECU10_0760	ECU10_0760-m1.pdb	74.3991166213033	ranked_0.pdb	unrelaxed_model_3.pdb
ECU10_0760	ECU10_0760-m2.pdb	73.27284631366723	ranked_1.pdb	unrelaxed_model_1.pdb
ECU10_0760	ECU10_0760-m3.pdb	72.93650330693214	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0760	ECU10_0760-m4.pdb	72.40875720938182	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0760	ECU10_0760-m5.pdb	71.51799752222777	ranked_4.pdb	unrelaxed_model_2.pdb
ECU10_0770	ECU10_0770-m1.pdb	77.89289075661593	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0770	ECU10_0770-m2.pdb	77.74971985634313	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0770	ECU10_0770-m3.pdb	75.127627174068	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0770	ECU10_0770-m4.pdb	74.83169013376003	ranked_3.pdb	unrelaxed_model_3.pdb
ECU10_0770	ECU10_0770-m5.pdb	70.0120019000719	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0780	ECU10_0780-m1.pdb	89.09621411740456	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0780	ECU10_0780-m2.pdb	88.27574796326455	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0780	ECU10_0780-m3.pdb	87.75027033861748	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0780	ECU10_0780-m4.pdb	87.21559530576249	ranked_3.pdb	unrelaxed_model_3.pdb
ECU10_0780	ECU10_0780-m5.pdb	85.61390748425508	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0790	ECU10_0790-m1.pdb	71.66771354420952	ranked_0.pdb	unrelaxed_model_4.pdb
ECU10_0790	ECU10_0790-m2.pdb	71.52479708032274	ranked_1.pdb	unrelaxed_model_5.pdb
ECU10_0790	ECU10_0790-m3.pdb	71.47665497390352	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0790	ECU10_0790-m4.pdb	71.27744240173709	ranked_3.pdb	unrelaxed_model_2.pdb
ECU10_0790	ECU10_0790-m5.pdb	70.94840643345324	ranked_4.pdb	unrelaxed_model_1.pdb
ECU10_0800	ECU10_0800-m1.pdb	91.37485654130984	ranked_0.pdb	unrelaxed_model_2.pdb
ECU10_0800	ECU10_0800-m2.pdb	90.85059037278486	ranked_1.pdb	unrelaxed_model_5.pdb
ECU10_0800	ECU10_0800-m3.pdb	90.46410757804246	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0800	ECU10_0800-m4.pdb	89.97655101853441	ranked_3.pdb	unrelaxed_model_4.pdb
ECU10_0800	ECU10_0800-m5.pdb	88.97322436072209	ranked_4.pdb	unrelaxed_model_1.pdb
ECU10_0810	ECU10_0810-m1.pdb	82.69096145050385	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0810	ECU10_0810-m2.pdb	82.36137149691453	ranked_1.pdb	unrelaxed_model_5.pdb
ECU10_0810	ECU10_0810-m3.pdb	82.02369129346016	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0810	ECU10_0810-m4.pdb	81.71502104038858	ranked_3.pdb	unrelaxed_model_3.pdb
ECU10_0810	ECU10_0810-m5.pdb	80.89289524101291	ranked_4.pdb	unrelaxed_model_2.pdb
ECU10_0820	ECU10_0820-m1.pdb	84.37202011409074	ranked_0.pdb	unrelaxed_model_4.pdb
ECU10_0820	ECU10_0820-m2.pdb	83.46734559676803	ranked_1.pdb	unrelaxed_model_5.pdb
ECU10_0820	ECU10_0820-m3.pdb	82.96468603388449	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0820	ECU10_0820-m4.pdb	82.56604480533446	ranked_3.pdb	unrelaxed_model_1.pdb
ECU10_0820	ECU10_0820-m5.pdb	82.10059063412294	ranked_4.pdb	unrelaxed_model_2.pdb
ECU10_0830	ECU10_0830-m1.pdb	85.21473417297145	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0830	ECU10_0830-m2.pdb	84.74167750191083	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0830	ECU10_0830-m3.pdb	84.3558839002024	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0830	ECU10_0830-m4.pdb	83.86971786841018	ranked_3.pdb	unrelaxed_model_3.pdb
ECU10_0830	ECU10_0830-m5.pdb	83.60581679680797	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0840	ECU10_0840-m1.pdb	78.29104333460735	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0840	ECU10_0840-m2.pdb	77.28888010177042	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0840	ECU10_0840-m3.pdb	75.8703614646524	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0840	ECU10_0840-m4.pdb	74.9010765314677	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0840	ECU10_0840-m5.pdb	74.25088021409884	ranked_4.pdb	unrelaxed_model_4.pdb
ECU10_0850	ECU10_0850-m1.pdb	76.90522702129753	ranked_0.pdb	unrelaxed_model_4.pdb
ECU10_0850	ECU10_0850-m2.pdb	73.05228817889827	ranked_1.pdb	unrelaxed_model_1.pdb
ECU10_0850	ECU10_0850-m3.pdb	70.11186349021351	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0850	ECU10_0850-m4.pdb	66.4297368935322	ranked_3.pdb	unrelaxed_model_2.pdb
ECU10_0850	ECU10_0850-m5.pdb	62.75952275322368	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0860	ECU10_0860-m1.pdb	87.93123150310852	ranked_0.pdb	unrelaxed_model_3.pdb
ECU10_0860	ECU10_0860-m2.pdb	87.43931537467269	ranked_1.pdb	unrelaxed_model_1.pdb
ECU10_0860	ECU10_0860-m3.pdb	86.53855490635569	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0860	ECU10_0860-m4.pdb	83.8840154807116	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0860	ECU10_0860-m5.pdb	81.08407558512916	ranked_4.pdb	unrelaxed_model_2.pdb
ECU10_0870	ECU10_0870-m1.pdb	88.65529309323138	ranked_0.pdb	unrelaxed_model_4.pdb
ECU10_0870	ECU10_0870-m2.pdb	88.53502942541421	ranked_1.pdb	unrelaxed_model_3.pdb
ECU10_0870	ECU10_0870-m3.pdb	88.4707190689071	ranked_2.pdb	unrelaxed_model_2.pdb
ECU10_0870	ECU10_0870-m4.pdb	88.07244079256216	ranked_3.pdb	unrelaxed_model_1.pdb
ECU10_0870	ECU10_0870-m5.pdb	87.46606956450024	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0880	ECU10_0880-m1.pdb	85.3630274871529	ranked_0.pdb	unrelaxed_model_3.pdb
ECU10_0880	ECU10_0880-m2.pdb	85.1108143916876	ranked_1.pdb	unrelaxed_model_1.pdb
ECU10_0880	ECU10_0880-m3.pdb	84.71920509566594	ranked_2.pdb	unrelaxed_model_2.pdb
ECU10_0880	ECU10_0880-m4.pdb	84.44489046333324	ranked_3.pdb	unrelaxed_model_4.pdb
ECU10_0880	ECU10_0880-m5.pdb	84.4248820449968	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0890	ECU10_0890-m1.pdb	90.12320027141645	ranked_0.pdb	unrelaxed_model_5.pdb
ECU10_0890	ECU10_0890-m2.pdb	89.92222793916213	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0890	ECU10_0890-m3.pdb	89.71540613115748	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0890	ECU10_0890-m4.pdb	89.2558674123415	ranked_3.pdb	unrelaxed_model_1.pdb
ECU10_0890	ECU10_0890-m5.pdb	88.98182909624043	ranked_4.pdb	unrelaxed_model_4.pdb
ECU10_0900	ECU10_0900-m1.pdb	90.50475192453503	ranked_0.pdb	unrelaxed_model_3.pdb
ECU10_0900	ECU10_0900-m2.pdb	89.62878637972071	ranked_1.pdb	unrelaxed_model_4.pdb
ECU10_0900	ECU10_0900-m3.pdb	89.15366273321467	ranked_2.pdb	unrelaxed_model_2.pdb
ECU10_0900	ECU10_0900-m4.pdb	88.86914700662717	ranked_3.pdb	unrelaxed_model_1.pdb
ECU10_0900	ECU10_0900-m5.pdb	88.84460085356172	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0910	ECU10_0910-m1.pdb	83.7355901121648	ranked_0.pdb	unrelaxed_model_3.pdb
ECU10_0910	ECU10_0910-m2.pdb	83.48842847269454	ranked_1.pdb	unrelaxed_model_4.pdb
ECU10_0910	ECU10_0910-m3.pdb	83.47537094884095	ranked_2.pdb	unrelaxed_model_2.pdb
ECU10_0910	ECU10_0910-m4.pdb	83.44741795099543	ranked_3.pdb	unrelaxed_model_1.pdb
ECU10_0910	ECU10_0910-m5.pdb	83.2818471385266	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0920	ECU10_0920-m1.pdb	92.24439641226941	ranked_0.pdb	unrelaxed_model_4.pdb
ECU10_0920	ECU10_0920-m2.pdb	92.01881872592206	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0920	ECU10_0920-m3.pdb	91.97936069242068	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0920	ECU10_0920-m4.pdb	91.87045683478965	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0920	ECU10_0920-m5.pdb	91.62989301369855	ranked_4.pdb	unrelaxed_model_1.pdb
ECU10_0930	ECU10_0930-m1.pdb	50.189831163528666	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0930	ECU10_0930-m2.pdb	47.44609764612661	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0930	ECU10_0930-m3.pdb	45.436450476723756	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0930	ECU10_0930-m4.pdb	45.26111416151973	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0930	ECU10_0930-m5.pdb	44.31636780912945	ranked_4.pdb	unrelaxed_model_4.pdb
ECU10_0940	ECU10_0940-m1.pdb	93.38643853431307	ranked_0.pdb	unrelaxed_model_5.pdb
ECU10_0940	ECU10_0940-m2.pdb	93.35148395295236	ranked_1.pdb	unrelaxed_model_4.pdb
ECU10_0940	ECU10_0940-m3.pdb	93.2219013505758	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0940	ECU10_0940-m4.pdb	93.11486524727465	ranked_3.pdb	unrelaxed_model_2.pdb
ECU10_0940	ECU10_0940-m5.pdb	92.77373754958535	ranked_4.pdb	unrelaxed_model_1.pdb
ECU10_0950	ECU10_0950-m1.pdb	89.64602865881155	ranked_0.pdb	unrelaxed_model_2.pdb
ECU10_0950	ECU10_0950-m2.pdb	88.78875187191555	ranked_1.pdb	unrelaxed_model_4.pdb
ECU10_0950	ECU10_0950-m3.pdb	88.66667390595092	ranked_2.pdb	unrelaxed_model_1.pdb
ECU10_0950	ECU10_0950-m4.pdb	88.48550408088886	ranked_3.pdb	unrelaxed_model_3.pdb
ECU10_0950	ECU10_0950-m5.pdb	86.55450786157445	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0960	ECU10_0960-m1.pdb	93.75261331903064	ranked_0.pdb	unrelaxed_model_5.pdb
ECU10_0960	ECU10_0960-m2.pdb	93.18575664725938	ranked_1.pdb	unrelaxed_model_4.pdb
ECU10_0960	ECU10_0960-m3.pdb	93.16843095664305	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0960	ECU10_0960-m4.pdb	92.9586758170272	ranked_3.pdb	unrelaxed_model_2.pdb
ECU10_0960	ECU10_0960-m5.pdb	92.53019320408006	ranked_4.pdb	unrelaxed_model_1.pdb
ECU10_0970	ECU10_0970-m1.pdb	82.63874012057596	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0970	ECU10_0970-m2.pdb	81.00868869957759	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0970	ECU10_0970-m3.pdb	80.55410912646524	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0970	ECU10_0970-m4.pdb	80.12929398799103	ranked_3.pdb	unrelaxed_model_3.pdb
ECU10_0970	ECU10_0970-m5.pdb	79.09950618087646	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_0980	ECU10_0980-m1.pdb	82.19462615277799	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_0980	ECU10_0980-m2.pdb	82.12321780687897	ranked_1.pdb	unrelaxed_model_2.pdb
ECU10_0980	ECU10_0980-m3.pdb	73.20609072297297	ranked_2.pdb	unrelaxed_model_4.pdb
ECU10_0980	ECU10_0980-m4.pdb	72.32043309425231	ranked_3.pdb	unrelaxed_model_5.pdb
ECU10_0980	ECU10_0980-m5.pdb	72.22522365265112	ranked_4.pdb	unrelaxed_model_3.pdb
ECU10_0990	ECU10_0990-m1.pdb	92.89885292923836	ranked_0.pdb	unrelaxed_model_2.pdb
ECU10_0990	ECU10_0990-m2.pdb	92.86654932169867	ranked_1.pdb	unrelaxed_model_1.pdb
ECU10_0990	ECU10_0990-m3.pdb	85.98659253935453	ranked_2.pdb	unrelaxed_model_3.pdb
ECU10_0990	ECU10_0990-m4.pdb	84.62269584210281	ranked_3.pdb	unrelaxed_model_4.pdb
ECU10_0990	ECU10_0990-m5.pdb	84.25911193286764	ranked_4.pdb	unrelaxed_model_5.pdb
ECU10_1000	ECU10_1000-m1.pdb	74.7735444629712	ranked_0.pdb	unrelaxed_model_5.pdb
ECU10_1000	ECU10_1000-m2.pdb	73.67905108990071	ranked_1.pdb	unrelaxed_model_3.pdb
ECU10_1000	ECU10_1000-m3.pdb	73.37799568148986	ranked_2.pdb	unrelaxed_model_2.pdb
ECU10_1000	ECU10_1000-m4.pdb	72.9501651111151	ranked_3.pdb	unrelaxed_model_4.pdb
ECU10_1000	ECU10_1000-m5.pdb	72.08175149377436	ranked_4.pdb	unrelaxed_model_1.pdb
ECU10_1010	ECU10_1010-m1.pdb	77.74188798685441	ranked_0.pdb	unrelaxed_model_1.pdb
ECU10_1010	ECU10_1010-m2.pdb	76.07234833207569	ranked_1.pdb	unrelaxed_model_3.pdb
